

Servicio Meteorológico Nacional
Red: SMN
Estación: ESCNALCIENCIASBIOLOGICAS
Estado: Ciudad de México
Municipio: Miguel Hidalgo
Latitud (N): 19.45361111
Longitud (O): -99.17111111
Altitud: 2262

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2020-07-13 08:00:00,2020-07-13 13:00:00,298.0,285.0,5.6,9.1,14.5,100,781.8,0,137,
2020-07-13 07:50:00,2020-07-13 12:50:00,45.0,314.0,1.8,4.5,14,100,781.7,0,103,
2020-07-13 07:40:00,2020-07-13 12:40:00,276.0,250.0,3.4,7.4,13.3,100,781.6,0,68,
2020-07-13 07:30:00,2020-07-13 12:30:00,256.0,254.0,5.8,7.4,12.9,99,781.6,0,37,
2020-07-13 07:20:00,2020-07-13 12:20:00,262.0,262.0,6.8,9.1,12.7,99,781.6,0,12,
2020-07-13 07:10:00,2020-07-13 12:10:00,268.0,258.0,5.4,7.9,12.8,100,781.6,0,1,
2020-07-13 07:00:00,2020-07-13 12:00:00,305.0,306.0,6.3,7.9,12.9,100,781.6,0,0,
2020-07-13 06:50:00,2020-07-13 11:50:00,282.0,275.0,4.7,6.8,13.1,100,781.6,0,0,
2020-07-13 06:40:00,2020-07-13 11:40:00,255.0,262.0,5.4,7.4,13.3,100,781.7,0,0,
2020-07-13 06:30:00,2020-07-13 11:30:00,236.0,253.0,4.6,6.8,13.1,100,781.6,0,0,
2020-07-13 06:20:00,2020-07-13 11:20:00,264.0,274.0,4.6,5.6,13.1,100,781.5,0,0,
2020-07-13 06:10:00,2020-07-13 11:10:00,260.0,266.0,4.5,5.1,13.1,100,781.5,0,0,
2020-07-13 06:00:00,2020-07-13 11:00:00,263.0,270.0,4.6,5.6,13.3,100,781.5,0,0,
2020-07-13 05:50:00,2020-07-13 10:50:00,231.0,237.0,4,5.6,13.5,100,781.5,0,0,
2020-07-13 05:40:00,2020-07-13 10:40:00,209.0,198.0,2.7,3.9,13.6,100,781.6,0,0,
2020-07-13 05:30:00,2020-07-13 10:30:00,217.0,229.0,4.1,6.2,13.4,100,781.6,0,0,
2020-07-13 05:20:00,2020-07-13 10:20:00,269.0,274.0,5.4,7.9,13.5,100,781.6,0,0,
2020-07-13 05:10:00,2020-07-13 10:10:00,283.0,299.0,6.3,9.1,13.7,100,781.6,0,0,
2020-07-13 05:00:00,2020-07-13 10:00:00,284.0,283.0,5.5,6.8,13.9,100,781.5,0,0,
2020-07-13 04:50:00,2020-07-13 09:50:00,284.0,294.0,4.4,5.6,14,100,781.5,0,0,
2020-07-13 04:40:00,2020-07-13 09:40:00,235.0,261.0,2.9,5.1,14.3,100,781.5,0,0,
2020-07-13 04:30:00,2020-07-13 09:30:00,160.0,187.0,2.7,5.1,14.5,100,781.6,0,0,
2020-07-13 04:20:00,2020-07-13 09:20:00,244.0,259.0,5.9,8.5,14.5,100,781.5,0,0,
2020-07-13 04:10:00,2020-07-13 09:10:00,250.0,251.0,6.9,7.9,14.6,100,781.6,0,0,
2020-07-13 04:00:00,2020-07-13 09:00:00,248.0,252.0,7.5,9.7,14.6,100,781.7,0,0,
2020-07-13 03:50:00,2020-07-13 08:50:00,233.0,234.0,6.6,7.9,14.4,100,781.7,0,0,
2020-07-13 03:40:00,2020-07-13 08:40:00,218.0,234.0,5.7,7.4,14.3,100,781.7,0,0,
2020-07-13 03:30:00,2020-07-13 08:30:00,227.0,235.0,4.3,5.1,14.1,100,781.7,0,0,
2020-07-13 03:20:00,2020-07-13 08:20:00,225.0,229.0,2.4,5.1,14,100,781.7,0,0,
2020-07-13 03:10:00,2020-07-13 08:10:00,250.0,242.0,2.5,3.9,13.9,100,781.6,0,0,
2020-07-13 03:00:00,2020-07-13 08:00:00,301.0,270.0,2.7,5.1,14.1,100,781.6,0,0,
2020-07-13 02:50:00,2020-07-13 07:50:00,253.0,250.0,6.9,9.1,14.2,100,781.6,0,0,
2020-07-13 02:40:00,2020-07-13 07:40:00,253.0,253.0,7.8,10.2,14.1,100,781.7,0,0,
2020-07-13 02:30:00,2020-07-13 07:30:00,279.0,255.0,3.9,7.9,14.3,100,782,0,0,
2020-07-13 02:20:00,2020-07-13 07:20:00,271.0,265.0,5.2,10.2,14.6,98,782,0,0,
2020-07-13 02:10:00,2020-07-13 07:10:00,270.0,269.0,4.5,6.8,14.8,97,782.1,0,0,
2020-07-13 02:00:00,2020-07-13 07:00:00,285.0,263.0,4.7,6.8,14.9,97,782.3,0,0,
2020-07-13 01:50:00,2020-07-13 06:50:00,294.0,266.0,4.5,6.2,14.8,98,782.4,0,0,
2020-07-13 01:40:00,2020-07-13 06:40:00,281.0,278.0,2.9,5.1,14.9,100,782.4,0,0,
2020-07-13 01:30:00,2020-07-13 06:30:00,201.0,150.0,2.1,5.1,15.1,99,782.5,0,0,
2020-07-13 01:20:00,2020-07-13 06:20:00,189.0,234.0,2,3.9,15.3,100,782.6,0,0,
2020-07-13 01:10:00,2020-07-13 06:10:00,187.0,186.0,5.7,9.1,15.4,100,782.6,0,0,
2020-07-13 01:00:00,2020-07-13 06:00:00,176.0,198.0,3.6,7.9,15.3,97,782.8,0,0,
2020-07-13 00:50:00,2020-07-13 05:50:00,197.0,208.0,0,0,15.3,95,782.8,0,0,
2020-07-13 00:40:00,2020-07-13 05:40:00,206.0,208.0,2.2,3.3,15.2,98,782.7,0,0,
2020-07-13 00:30:00,2020-07-13 05:30:00,278.0,317.0,4,5.6,15.2,100,782.6,0,0,
2020-07-13 00:20:00,2020-07-13 05:20:00,301.0,314.0,4.3,5.6,15.2,100,782.5,0,0,
2020-07-13 00:10:00,2020-07-13 05:10:00,319.0,330.0,3.3,3.9,15.3,100,782.5,0,0,
2020-07-13 00:00:00,2020-07-13 05:00:00,295.0,257.0,2.5,4.5,15.3,100,782.5,0,0,
2020-07-12 23:50:00,2020-07-13 04:50:00,245.0,243.0,4.1,5.1,15.3,100,782.3,0,0,
2020-07-12 23:40:00,2020-07-13 04:40:00,274.0,279.0,4,6.2,15.3,100,782.1,0,0,
2020-07-12 23:30:00,2020-07-13 04:30:00,264.0,251.0,5.5,6.8,15.5,100,782.1,0,0,
2020-07-12 23:20:00,2020-07-13 04:20:00,251.0,251.0,4.5,5.6,15.4,100,782.1,0,0,
2020-07-12 23:10:00,2020-07-13 04:10:00,322.0,267.0,2.4,5.1,15.4,100,782,0,0,
2020-07-12 23:00:00,2020-07-13 04:00:00,352.0,347.0,1.8,2.8,15.3,100,782.1,0,0,
2020-07-12 22:50:00,2020-07-13 03:50:00,331.0,336.0,5.2,7.9,15.2,100,782.1,0,0,
2020-07-12 22:40:00,2020-07-13 03:40:00,310.0,329.0,3.7,7.9,15,100,782,0,0,
2020-07-12 22:30:00,2020-07-13 03:30:00,249.0,201.0,2.2,4.5,15.1,100,781.8,0,0,
2020-07-12 22:20:00,2020-07-13 03:20:00,265.0,299.0,2.8,3.9,15,100,781.6,0,0,
2020-07-12 22:10:00,2020-07-13 03:10:00,302.0,332.0,5.4,9.1,15.2,100,781.4,0,0,
2020-07-12 22:00:00,2020-07-13 03:00:00,316.0,315.0,5.2,6.8,15.1,100,781.3,0,0,
2020-07-12 21:50:00,2020-07-13 02:50:00,306.0,318.0,6.3,10.8,15,100,781.3,0,0,
2020-07-12 21:40:00,2020-07-13 02:40:00,295.0,271.0,7.7,13.1,14.9,98,781.2,0,0,
2020-07-12 21:30:00,2020-07-13 02:30:00,277.0,252.0,7.6,12,14.9,95,781.1,0,0,
2020-07-12 21:20:00,2020-07-13 02:20:00,278.0,291.0,10.1,16.6,14.9,95,781,0,0,
2020-07-12 21:10:00,2020-07-13 02:10:00,306.0,304.0,10.3,13.7,14.8,96,781,0,0,
2020-07-12 21:00:00,2020-07-13 02:00:00,317.0,313.0,8.7,15.4,14.8,99,780.9,0,0,
2020-07-12 20:50:00,2020-07-13 01:50:00,234.0,201.0,7.4,17.2,14.8,100,780.6,0,0,
2020-07-12 20:40:00,2020-07-13 01:40:00,242.0,253.0,12.3,23.5,14.6,98,780.4,0,0,
2020-07-12 20:30:00,2020-07-13 01:30:00,241.0,221.0,15.1,25.2,14.7,94,780.1,0,0,
2020-07-12 20:20:00,2020-07-13 01:20:00,246.0,241.0,16.2,28.7,14.6,95,780.4,0.51,0,
2020-07-12 20:10:00,2020-07-13 01:10:00,264.0,252.0,9.3,14.9,14.7,96,780.5,0.25,0,
2020-07-12 20:00:00,2020-07-13 01:00:00,325.0,1.0,8.6,18.3,14.9,100,780.5,0,0,
2020-07-12 19:50:00,2020-07-13 00:50:00,351.0,323.0,11.8,21.2,15.2,100,780.3,0.25,0,
2020-07-12 19:40:00,2020-07-13 00:40:00,5.0,28.0,11.5,22.9,15,100,780.5,0.76,0,
2020-07-12 19:30:00,2020-07-13 00:30:00,302.0,32.0,10.3,19.5,14.8,100,780.2,0.76,0,
2020-07-12 19:20:00,2020-07-13 00:20:00,286.0,302.0,12,20.6,15.3,100,779.8,1.27,0,
2020-07-12 19:10:00,2020-07-13 00:10:00,300.0,338.0,10.3,22.9,16.1,100,779.7,5.08,0,
2020-07-12 19:00:00,2020-07-13 00:00:00,144.0,208.0,9,13.7,16.5,100,779.1,3.56,0,
2020-07-12 18:50:00,2020-07-12 23:50:00,13.0,313.0,11.5,23.5,18,89,779,3.3,0,
2020-07-12 18:40:00,2020-07-12 23:40:00,332.0,345.0,12.7,29.2,19.4,69,778.8,0,2,
2020-07-12 18:30:00,2020-07-12 23:30:00,319.0,314.0,11.1,20,19.7,64,778.5,0,13,
2020-07-12 18:20:00,2020-07-12 23:20:00,311.0,329.0,15.6,29.8,20.2,60,778.5,0,23,
2020-07-12 18:10:00,2020-07-12 23:10:00,303.0,329.0,13.6,32.7,21.4,54,778.3,0,31,
2020-07-12 18:00:00,2020-07-12 23:00:00,282.0,280.0,15.5,22.3,22.1,51,778.2,0,32,
2020-07-12 17:50:00,2020-07-12 22:50:00,293.0,306.0,15.1,33.9,22.8,47,778,0,22,
2020-07-12 17:40:00,2020-07-12 22:40:00,323.0,339.0,12.5,25.2,23.8,46,778,0,33,
2020-07-12 17:30:00,2020-07-12 22:30:00,53.0,69.0,5.1,12,24.5,45,778.1,0,57,
2020-07-12 17:20:00,2020-07-12 22:20:00,120.0,143.0,11.1,18.3,24.8,45,778,0,109,
2020-07-12 17:10:00,2020-07-12 22:10:00,128.0,94.0,11.9,20,25.1,41,778,0,147,
2020-07-12 17:00:00,2020-07-12 22:00:00,127.0,135.0,12.8,17.7,25.7,36,778.2,0,154,
2020-07-12 16:50:00,2020-07-12 21:50:00,109.0,102.0,12.6,18.9,25.8,36,778.3,0,829,
2020-07-12 16:40:00,2020-07-12 21:40:00,110.0,104.0,12.6,18.9,25.5,37,778.5,0,576,
2020-07-12 16:30:00,2020-07-12 21:30:00,110.0,104.0,12.2,22.3,26.2,37,778.5,0,484,
2020-07-12 16:20:00,2020-07-12 21:20:00,213.0,141.0,8.3,14.9,26.3,37,778.6,0,1004,
2020-07-12 16:10:00,2020-07-12 21:10:00,101.0,75.0,4.4,12.5,25.4,39,778.9,0,515,
2020-07-12 16:00:00,2020-07-12 21:00:00,16.0,35.0,11.6,17.7,25.5,38,779,0,737,
2020-07-12 15:50:00,2020-07-12 20:50:00,317.0,340.0,9.2,19.5,25.6,40,779.1,0,429,
2020-07-12 15:40:00,2020-07-12 20:40:00,303.0,290.0,5.3,11.4,25.3,39,779.3,0,822,
2020-07-12 15:30:00,2020-07-12 20:30:00,18.0,10.0,9.1,18.9,24.9,40,779.4,0,356,
2020-07-12 15:20:00,2020-07-12 20:20:00,27.0,23.0,8.1,14.3,25.3,39,779.6,0,352,
2020-07-12 15:10:00,2020-07-12 20:10:00,78.0,333.0,7.2,14.9,25.6,38,779.7,0,939,
2020-07-12 15:00:00,2020-07-12 20:00:00,25.0,1.0,9.1,15.4,25.5,40,779.8,0,1048,
2020-07-12 14:50:00,2020-07-12 19:50:00,76.0,90.0,9.5,16,25.4,41,780,0,985,
2020-07-12 14:40:00,2020-07-12 19:40:00,34.0,166.0,6.6,12,25.4,41,780.1,0,958,
2020-07-12 14:30:00,2020-07-12 19:30:00,93.0,109.0,9.2,16.6,25.1,42,780.3,0,1114,
2020-07-12 14:20:00,2020-07-12 19:20:00,159.0,134.0,7.7,14.9,25.3,42,780.4,0,1097,
2020-07-12 14:10:00,2020-07-12 19:10:00,102.0,108.0,7.7,14.9,25.3,43,780.6,0,1071,
2020-07-12 14:00:00,2020-07-12 19:00:00,76.0,116.0,6.5,13.1,24.9,45,780.9,0,953,
2020-07-12 13:50:00,2020-07-12 18:50:00,37.0,120.0,5.2,8.5,24.6,46,781,0,938,
2020-07-12 13:40:00,2020-07-12 18:40:00,38.0,25.0,6.6,12.5,23.7,49,781.1,0,1095,
2020-07-12 13:30:00,2020-07-12 18:30:00,51.0,19.0,5.7,10.8,22.9,50,781.2,0,985,
2020-07-12 13:20:00,2020-07-12 18:20:00,323.0,345.0,7.9,13.7,23.3,51,781.4,0,298,
2020-07-12 13:10:00,2020-07-12 18:10:00,317.0,333.0,5.3,9.1,23.5,50,781.5,0,905,
2020-07-12 13:00:00,2020-07-12 18:00:00,36.0,113.0,8.1,13.1,23,52,781.6,0,1070,
2020-07-12 12:50:00,2020-07-12 17:50:00,64.0,64.0,7.5,16,23.1,52,781.7,0,1054,
2020-07-12 12:40:00,2020-07-12 17:40:00,19.0,38.0,7.7,14.3,23.1,53,781.8,0,1042,
2020-07-12 12:30:00,2020-07-12 17:30:00,133.0,128.0,7.7,15.4,22.1,55,782,0,1045,
2020-07-12 12:20:00,2020-07-12 17:20:00,150.0,120.0,7.7,13.1,21.9,55,782.1,0,968,
2020-07-12 12:10:00,2020-07-12 17:10:00,76.0,120.0,5.3,12.5,21.5,58,782.3,0,950,
2020-07-12 12:00:00,2020-07-12 17:00:00,96.0,77.0,4.8,7.9,21,61,782.4,0,459,
2020-07-12 11:50:00,2020-07-12 16:50:00,356.0,354.0,7.1,13.7,21.2,60,782.5,0,293,
2020-07-12 11:40:00,2020-07-12 16:40:00,307.0,301.0,8.3,13.7,22.3,58,782.5,0,668,
2020-07-12 11:30:00,2020-07-12 16:30:00,107.0,294.0,5.3,13.7,22.1,57,782.6,0,1002,
2020-07-12 11:20:00,2020-07-12 16:20:00,22.0,5.0,5.2,9.1,21.6,59,782.6,0,905,
2020-07-12 11:10:00,2020-07-12 16:10:00,281.0,245.0,6.4,13.7,21.7,59,782.6,0,849,
2020-07-12 11:00:00,2020-07-12 16:00:00,275.0,283.0,7,13.7,21.6,61,782.6,0,831,
2020-07-12 10:50:00,2020-07-12 15:50:00,288.0,242.0,5.9,10.8,21.2,62,782.7,0,801,
2020-07-12 10:40:00,2020-07-12 15:40:00,284.0,309.0,6.1,10.8,20.7,65,782.7,0,762,
2020-07-12 10:30:00,2020-07-12 15:30:00,252.0,208.0,7.2,12,20.3,66,782.6,0,609,
2020-07-12 10:20:00,2020-07-12 15:20:00,273.0,21.0,4.9,9.1,20.3,68,782.7,0,666,
2020-07-12 10:10:00,2020-07-12 15:10:00,23.0,61.0,5.5,9.1,19.3,72,782.7,0,666,
2020-07-12 10:00:00,2020-07-12 15:00:00,340.0,346.0,6.8,11.4,19,75,782.7,0,605,
2020-07-12 09:50:00,2020-07-12 14:50:00,350.0,16.0,7.1,12,18.4,78,782.8,0,586,
2020-07-12 09:40:00,2020-07-12 14:40:00,3.0,349.0,8.6,13.1,18,80,782.7,0,531,
2020-07-12 09:30:00,2020-07-12 14:30:00,4.0,18.0,6.9,10.2,18.2,80,782.6,0,462,
2020-07-12 09:20:00,2020-07-12 14:20:00,305.0,291.0,5.1,10.2,17.8,82,782.5,0,396,
2020-07-12 09:10:00,2020-07-12 14:10:00,302.0,306.0,8.7,14.9,16.8,86,782.5,0,379,
2020-07-12 09:00:00,2020-07-12 14:00:00,326.0,335.0,10.5,16.6,16.5,88,782.5,0,333,
2020-07-12 08:50:00,2020-07-12 13:50:00,327.0,348.0,7.4,14.9,16.5,90,782.3,0,277,
2020-07-12 08:40:00,2020-07-12 13:40:00,324.0,325.0,7.7,13.7,16.3,91,782.2,0,222,
2020-07-12 08:30:00,2020-07-12 13:30:00,299.0,345.0,7,12.5,16.2,92,782.2,0,198,
2020-07-12 08:20:00,2020-07-12 13:20:00,291.0,273.0,8,16,15.9,94,782.1,0,168,
2020-07-12 08:10:00,2020-07-12 13:10:00,300.0,296.0,10.6,17.7,16,93,782.1,0,142,
2020-07-12 08:00:00,2020-07-12 13:00:00,306.0,322.0,9.2,15.4,15.8,96,782,0,178,
2020-07-12 07:50:00,2020-07-12 12:50:00,303.0,303.0,10,18.3,15.6,99,782,0,132,
2020-07-12 07:40:00,2020-07-12 12:40:00,305.0,309.0,8.1,15.4,15.3,100,782,0,87,
2020-07-12 07:30:00,2020-07-12 12:30:00,293.0,305.0,8.3,14.9,15,100,781.9,0,39,
2020-07-12 07:20:00,2020-07-12 12:20:00,299.0,289.0,7.8,12,14.9,100,781.7,0,17,
2020-07-12 07:10:00,2020-07-12 12:10:00,317.0,316.0,6.7,9.7,14.9,100,781.6,0,3,
2020-07-12 07:00:00,2020-07-12 12:00:00,313.0,306.0,5.4,10.2,15,100,781.6,0,0,
2020-07-12 06:50:00,2020-07-12 11:50:00,310.0,295.0,5.5,8.5,15,100,781.6,0,0,
2020-07-12 06:40:00,2020-07-12 11:40:00,308.0,310.0,5.9,9.7,15.1,100,781.6,0,0,
2020-07-12 06:30:00,2020-07-12 11:30:00,312.0,330.0,5.6,8.5,15.2,100,781.6,0,0,
2020-07-12 06:20:00,2020-07-12 11:20:00,300.0,301.0,5,7.4,15.3,100,781.5,0,0,
2020-07-12 06:10:00,2020-07-12 11:10:00,301.0,311.0,5.4,7.4,15.2,100,781.6,0,0,
2020-07-12 06:00:00,2020-07-12 11:00:00,319.0,316.0,3.2,5.1,15.2,100,781.6,0,0,
2020-07-12 05:50:00,2020-07-12 10:50:00,315.0,274.0,2.6,6.8,15.2,100,781.5,0,0,
2020-07-12 05:40:00,2020-07-12 10:40:00,258.0,255.0,5.5,8.5,15.3,100,781.4,0,0,
2020-07-12 05:30:00,2020-07-12 10:30:00,261.0,259.0,5.3,9.1,15.4,100,781.4,0,0,
2020-07-12 05:20:00,2020-07-12 10:20:00,265.0,254.0,6.8,11.4,15.5,99,781.4,0,0,
2020-07-12 05:10:00,2020-07-12 10:10:00,272.0,250.0,5.8,12.5,15.7,99,781.5,0,0,
2020-07-12 05:00:00,2020-07-12 10:00:00,282.0,281.0,4.2,9.1,15.8,98,781.6,0,0,
2020-07-12 04:50:00,2020-07-12 09:50:00,304.0,310.0,6.7,12.5,15.9,95,781.6,0,0,
2020-07-12 04:40:00,2020-07-12 09:40:00,295.0,285.0,9.7,17.7,15.9,94,781.6,0,0,
2020-07-12 04:30:00,2020-07-12 09:30:00,287.0,286.0,10.8,18.3,16,93,781.6,0,0,
2020-07-12 04:20:00,2020-07-12 09:20:00,292.0,294.0,8,13.7,16.1,94,781.7,0,0,
2020-07-12 04:10:00,2020-07-12 09:10:00,287.0,294.0,10.2,20,16.1,95,781.8,0,0,
2020-07-12 04:00:00,2020-07-12 09:00:00,297.0,309.0,8.7,14.9,16.1,96,781.9,0,0,
2020-07-12 03:50:00,2020-07-12 08:50:00,291.0,304.0,10.8,22.9,16.1,96,781.9,0,0,
2020-07-12 03:40:00,2020-07-12 08:40:00,285.0,272.0,10.4,19.5,16.1,96,782,0,0,
2020-07-12 03:30:00,2020-07-12 08:30:00,272.0,257.0,8.3,16,16.2,96,782,0,0,
2020-07-12 03:20:00,2020-07-12 08:20:00,278.0,285.0,11.3,18.9,16.2,95,782.1,0,0,
2020-07-12 03:10:00,2020-07-12 08:10:00,269.0,257.0,11.1,19.5,16.3,92,782,0,0,
2020-07-12 03:00:00,2020-07-12 08:00:00,293.0,313.0,10.8,18.9,16.3,88,782.1,0,0,
2020-07-12 02:50:00,2020-07-12 07:50:00,293.0,272.0,9.7,19.5,16.3,87,782.2,0,0,
2020-07-12 02:40:00,2020-07-12 07:40:00,301.0,308.0,12.8,20.6,16.2,88,782.2,0,0,
2020-07-12 02:30:00,2020-07-12 07:30:00,287.0,281.0,10.3,18.9,16.3,88,782.1,0,0,
2020-07-12 02:20:00,2020-07-12 07:20:00,289.0,295.0,9.8,20,16.3,87,782.1,0,0,
2020-07-12 02:10:00,2020-07-12 07:10:00,289.0,269.0,11,20.6,16.4,86,782.2,0,0,
2020-07-12 02:00:00,2020-07-12 07:00:00,289.0,295.0,9.9,21.2,16.5,86,782.4,0,0,
2020-07-12 01:50:00,2020-07-12 06:50:00,293.0,305.0,10.8,21.2,16.6,86,782.5,0,0,
2020-07-12 01:40:00,2020-07-12 06:40:00,293.0,309.0,10.3,22.3,16.7,86,782.6,0,0,
2020-07-12 01:30:00,2020-07-12 06:30:00,303.0,296.0,10.6,19.5,16.8,86,782.6,0,0,
2020-07-12 01:20:00,2020-07-12 06:20:00,312.0,297.0,11.1,22.3,16.9,85,782.6,0,0,
2020-07-12 01:10:00,2020-07-12 06:10:00,297.0,310.0,11,20.6,17,85,782.6,0,0,
2020-07-12 01:00:00,2020-07-12 06:00:00,305.0,309.0,12,24.1,17.1,84,782.7,0,0,
2020-07-12 00:50:00,2020-07-12 05:50:00,302.0,316.0,15.9,22.9,17.2,83,782.7,0,0,
2020-07-12 00:40:00,2020-07-12 05:40:00,287.0,279.0,14.4,24.1,17.3,82,782.8,0,0,
2020-07-12 00:30:00,2020-07-12 05:30:00,288.0,315.0,13.6,21.2,17.4,82,782.7,0,0,
2020-07-12 00:20:00,2020-07-12 05:20:00,294.0,294.0,11,18.3,17.5,82,782.8,0,0,
2020-07-12 00:10:00,2020-07-12 05:10:00,290.0,315.0,10.5,20.6,17.6,82,782.9,0,0,
2020-07-12 00:00:00,2020-07-12 05:00:00,284.0,278.0,9.9,18.9,17.6,83,782.9,0,0,
2020-07-11 23:50:00,2020-07-12 04:50:00,294.0,296.0,12.2,21.2,17.7,82,782.9,0,0,
2020-07-11 23:40:00,2020-07-12 04:40:00,282.0,304.0,12.8,22.3,18,81,782.8,0,0,
2020-07-11 23:30:00,2020-07-12 04:30:00,291.0,307.0,10.6,22.3,18.3,80,782.7,0,0,
2020-07-11 23:20:00,2020-07-12 04:20:00,310.0,331.0,8.3,16.6,18.7,77,782.6,0,0,
2020-07-11 23:10:00,2020-07-12 04:10:00,312.0,335.0,8,15.4,18.8,76,782.5,0,0,
2020-07-11 23:00:00,2020-07-12 04:00:00,344.0,11.0,9,17.7,19,75,782.3,0,0,
2020-07-11 22:50:00,2020-07-12 03:50:00,11.0,14.0,8.3,12.5,19.2,72,782.1,0,0,
2020-07-11 22:40:00,2020-07-12 03:40:00,12.0,26.0,8,14.9,19.2,72,781.9,0,0,
2020-07-11 22:30:00,2020-07-12 03:30:00,3.0,9.0,8.9,16,19.1,72,781.7,0,0,
2020-07-11 22:20:00,2020-07-12 03:20:00,331.0,306.0,10.9,21.2,19.1,72,781.6,0,0,
2020-07-11 22:10:00,2020-07-12 03:10:00,330.0,335.0,12.2,22.3,19.2,72,781.6,0,0,
2020-07-11 22:00:00,2020-07-12 03:00:00,338.0,357.0,10.7,20,19.3,71,781.5,0,0,
2020-07-11 21:50:00,2020-07-12 02:50:00,351.0,12.0,12.7,20,19.5,71,781.4,0,0,
2020-07-11 21:40:00,2020-07-12 02:40:00,7.0,20.0,13.8,21.8,19.6,71,781.4,0,0,
2020-07-11 21:30:00,2020-07-12 02:30:00,15.0,6.0,12.1,25.2,19.9,70,781.3,0,0,
2020-07-11 21:20:00,2020-07-12 02:20:00,18.0,30.0,13.8,23.5,20.1,69,781.1,0,0,
2020-07-11 21:10:00,2020-07-12 02:10:00,25.0,29.0,14.7,26.9,20.3,68,781,0,0,
2020-07-11 21:00:00,2020-07-12 02:00:00,17.0,27.0,19.3,31.6,20.6,67,780.8,0,0,
2020-07-11 20:50:00,2020-07-12 01:50:00,20.0,25.0,14.8,25.2,21.2,63,780.6,0,0,
2020-07-11 20:40:00,2020-07-12 01:40:00,7.0,29.0,13.5,21.8,21.6,58,780.5,0,0,
2020-07-11 20:30:00,2020-07-12 01:30:00,9.0,24.0,10.1,19.5,21.8,55,780.3,0,0,
2020-07-11 20:20:00,2020-07-12 01:20:00,20.0,27.0,9.2,14.9,21.8,54,780.2,0,0,
2020-07-11 20:10:00,2020-07-12 01:10:00,19.0,60.0,8.6,19.5,21.8,55,780.2,0,5,
2020-07-11 20:00:00,2020-07-12 01:00:00,22.0,9.0,11.1,20,21.9,56,780.1,0,14,
2020-07-11 19:50:00,2020-07-12 00:50:00,37.0,40.0,11.4,19.5,22,57,780,0,24,
2020-07-11 19:40:00,2020-07-12 00:40:00,41.0,30.0,12.3,20,22.3,56,779.9,0,37,
2020-07-11 19:30:00,2020-07-12 00:30:00,15.0,15.0,12.6,24.1,22.6,52,779.7,0,69,
2020-07-11 19:20:00,2020-07-12 00:20:00,29.0,27.0,8.7,14.9,22.9,51,779.6,0,72,
2020-07-11 19:10:00,2020-07-12 00:10:00,17.0,13.0,10,17.7,23,50,779.6,0,106,
2020-07-11 19:00:00,2020-07-12 00:00:00,11.0,2.0,14.5,21.8,23.1,49,779.6,0,119,
2020-07-11 18:50:00,2020-07-11 23:50:00,48.0,27.0,14.9,21.8,23.2,49,779.5,0,107,
2020-07-11 18:40:00,2020-07-11 23:40:00,59.0,39.0,10.9,19.5,23.5,49,779.3,0,133,
2020-07-11 18:30:00,2020-07-11 23:30:00,55.0,13.0,10.2,19.5,23.8,48,779.3,0,227,
2020-07-11 18:20:00,2020-07-11 23:20:00,46.0,36.0,11.9,22.3,24,48,779.2,0,348,
2020-07-11 18:10:00,2020-07-11 23:10:00,44.0,0.0,7.9,20,24.2,47,779.2,0,453,
2020-07-11 18:00:00,2020-07-11 23:00:00,10.0,121.0,5.2,12,23.9,48,779.2,0,565,
2020-07-11 17:50:00,2020-07-11 22:50:00,49.0,36.0,8.4,17.7,23.7,48,779.2,0,579,
2020-07-11 17:40:00,2020-07-11 22:40:00,37.0,50.0,7.4,13.1,23.5,50,779.3,0,578,
2020-07-11 17:30:00,2020-07-11 22:30:00,6.0,52.0,9.2,14.3,23.2,49,779.4,0,452,
2020-07-11 17:20:00,2020-07-11 22:20:00,9.0,17.0,8.3,16.6,22.6,52,779.6,0,573,
2020-07-11 17:10:00,2020-07-11 22:10:00,16.0,10.0,13.3,18.9,22.4,54,779.9,0,456,
2020-07-11 17:00:00,2020-07-11 22:00:00,38.0,307.0,12.9,31.6,23,54,779.9,0,129,
2020-07-11 16:50:00,2020-07-11 21:50:00,38.0,174.0,7,14.3,23.6,52,780,0,164,
2020-07-11 16:40:00,2020-07-11 21:40:00,355.0,326.0,7,10.2,23.8,51,780.1,0,688,
2020-07-11 16:30:00,2020-07-11 21:30:00,265.0,310.0,8.4,12,24.1,50,780.2,0,884,
2020-07-11 16:20:00,2020-07-11 21:20:00,256.0,252.0,7,12,23.7,52,780.3,0,846,
2020-07-11 16:10:00,2020-07-11 21:10:00,197.0,121.0,4.2,7.9,23,54,780.5,0,409,
2020-07-11 16:00:00,2020-07-11 21:00:00,114.0,128.0,4.9,9.1,22.5,55,780.6,0,649,
2020-07-11 15:50:00,2020-07-11 20:50:00,230.0,305.0,6.6,10.2,22.1,56,780.7,0,406,
2020-07-11 15:40:00,2020-07-11 20:40:00,141.0,149.0,6.6,10.2,22.1,56,780.8,0,342,
2020-07-11 15:30:00,2020-07-11 20:30:00,131.0,313.0,5.4,8.5,22.3,56,781,0,357,
